Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:04,03370,80020AAF0,010,80020A6E0,542.33,US Dollar,542.33,US Dollar,ACH,0
2022/09/01 00:12,001,80020AC30,001,80020AC30,4835.42,US Dollar,4835.42,US Dollar,Reinvestment,0
2022/09/01 00:22,01292,800213AD0,01292,800213AD0,326697.77,US Dollar,326697.77,US Dollar,Reinvestment,0
2022/09/01 00:11,00220,800214650,00220,800214650,9.95,US Dollar,9.95,US Dollar,Reinvestment,0
2022/09/01 00:07,010,8001F97D0,010,8001F97D0,1273.01,US Dollar,1273.01,US Dollar,Reinvestment,0
2022/09/01 00:12,03405,8001F9F70,03405,8001F9F70,200.80,US Dollar,200.80,US Dollar,Reinvestment,0
2022/09/01 00:22,010,8001FA190,010,8001FA190,32273.30,US Dollar,32273.30,US Dollar,Reinvestment,0
2022/09/01 00:24,03370,8001FA950,010,8001F9870,43750.48,US Dollar,43750.48,US Dollar,ACH,0
2022/09/01 00:13,012,800212E40,012,800212E40,49.56,US Dollar,49.56,US Dollar,Reinvestment,0
2022/09/01 00:09,012,800213020,012,800213020,40871.84,US Dollar,40871.84,US Dollar,Reinvestment,0
2022/09/01 00:01,010,8002132A0,010,8002132A0,446.32,US Dollar,446.32,US Dollar,Reinvestment,0
2022/09/01 00:04,00220,800213390,00220,800213390,465.60,US Dollar,465.60,US Dollar,Reinvestment,0
2022/09/01 00:25,01362,800213DC0,01362,800213DC0,8069.58,US Dollar,8069.58,US Dollar,Reinvestment,0
2022/09/01 00:00,010,8002143C0,010,8002143C0,21163.90,US Dollar,21163.90,US Dollar,Reinvestment,0
2022/09/01 00:12,012,8001F8C20,012,8001F8C20,21.75,US Dollar,21.75,US Dollar,Reinvestment,0
2022/09/01 00:21,001,8001F95B0,0115363,81327AF60,144.66,US Dollar,144.66,US Dollar,Credit Card,0
2022/09/01 00:21,010,8001F9870,010,8001F9870,22.35,US Dollar,22.35,US Dollar,Reinvestment,0
2022/09/01 00:28,010,8001FAC60,010,8001FAC60,13.32,US Dollar,13.32,US Dollar,Reinvestment,0
2022/09/01 00:29,00220,800213200,00220,800213200,6.33,US Dollar,6.33,US Dollar,Reinvestment,0
2022/09/01 00:28,01362,800213DC0,01362,800213DC0,3.61,US Dollar,3.61,US Dollar,Reinvestment,0
2022/09/01 00:17,001,800218810,001,800218810,24.29,US Dollar,24.29,US Dollar,Reinvestment,0
2022/09/01 00:12,001,800218D10,001,800218D10,16.43,US Dollar,16.43,US Dollar,Reinvestment,0
2022/09/01 00:19,010,80005B110,010,80021ADE0,210518.18,US Dollar,210518.18,US Dollar,Cheque,0
2022/09/01 00:21,010,80005B110,010,80021ADE0,15189.49,US Dollar,15189.49,US Dollar,Credit Card,0
2022/09/01 00:06,010,80005B110,010,80021ADE0,55474.55,US Dollar,55474.55,US Dollar,Cash,0
2022/09/01 00:20,010,80005B110,010,80021ADE0,4432.21,US Dollar,4432.21,US Dollar,Wire,0
2022/09/01 00:28,01362,80021C0B0,01362,80021C0B0,1444.37,US Dollar,1444.37,US Dollar,Reinvestment,0
2022/09/01 00:18,010,800187110,01362,80021BEC0,12136.74,US Dollar,12136.74,US Dollar,Credit Card,0
2022/09/01 00:10,010,80021C600,010,80021C600,540344.34,US Dollar,540344.34,US Dollar,Reinvestment,0
2022/09/01 00:11,03426,80021C6F0,010,80021C600,7567.99,US Dollar,7567.99,US Dollar,Wire,0
2022/09/01 00:27,01362,80021C870,01362,80021C870,5.17,US Dollar,5.17,US Dollar,Reinvestment,0
2022/09/01 00:20,01292,80021C9B0,01292,80021C9B0,8.54,US Dollar,8.54,US Dollar,Reinvestment,0
2022/09/01 00:02,01362,8001E3BE0,01362,8001E3BE0,36228.31,US Dollar,36228.31,US Dollar,Reinvestment,0
2022/09/01 00:18,001,80021DCF0,01588,803E29FE0,209.99,US Dollar,209.99,US Dollar,Credit Card,0
2022/09/01 00:11,01362,80021F410,01362,80021F410,1152350.51,US Dollar,1152350.51,US Dollar,Reinvestment,0
2022/09/01 00:22,01362,80021F410,01362,80021F410,16.32,US Dollar,16.32,US Dollar,Reinvestment,0
2022/09/01 00:11,00220,80021FFF0,00220,80021FFF0,197031.97,US Dollar,197031.97,US Dollar,Reinvestment,0
2022/09/01 00:03,010,80021EF30,010,80021EF30,5721.25,US Dollar,5721.25,US Dollar,Reinvestment,0
2022/09/01 00:10,03429,80021EFD0,03429,80021EFD0,259.78,US Dollar,259.78,US Dollar,Reinvestment,0
2022/09/01 00:15,001,8002202E0,001,8002202E0,3524.74,US Dollar,3524.74,US Dollar,Reinvestment,0
2022/09/01 00:12,03429,800220470,03429,800220470,4538.07,US Dollar,4538.07,US Dollar,Reinvestment,0
2022/09/01 00:00,012,80021FBB0,012,80021FBB0,11.51,US Dollar,11.51,US Dollar,Reinvestment,0
2022/09/01 00:16,012,800220E60,012,800220E60,961017.77,US Dollar,961017.77,US Dollar,Reinvestment,0
2022/09/01 00:16,001,800221B50,001,800221B50,5978.27,US Dollar,5978.27,US Dollar,Reinvestment,0
2022/09/01 00:04,01362,800221BA0,01362,800221BA0,10596.65,US Dollar,10596.65,US Dollar,Reinvestment,0
2022/09/01 00:12,010,800223A20,010,800223A20,170711.94,US Dollar,170711.94,US Dollar,Reinvestment,0
2022/09/01 00:12,012,8000F7C60,010,800223A20,909.64,US Dollar,909.64,US Dollar,Cheque,0
2022/09/01 00:22,012,8000F7C60,010,800223A20,2823.61,US Dollar,2823.61,US Dollar,Wire,0
2022/09/01 00:14,010,800223A20,010,800223A20,15.64,US Dollar,15.64,US Dollar,Reinvestment,0
2022/09/01 00:12,00220,800224560,00220,800224560,4764.93,US Dollar,4764.93,US Dollar,Reinvestment,0
2022/09/01 00:08,012,800223C90,012,800223C90,22.93,US Dollar,22.93,US Dollar,Reinvestment,0
2022/09/01 00:10,01292,8001D0C50,01292,8001D0C50,37344.87,US Dollar,37344.87,US Dollar,Reinvestment,0
2022/09/01 00:06,012,8001E1D40,012,8001E1D40,12909.88,US Dollar,12909.88,US Dollar,Reinvestment,0
2022/09/01 00:19,012,8001E5D00,012,8001E5D00,10288.74,US Dollar,10288.74,US Dollar,Reinvestment,0
2022/09/01 00:24,01362,8001E6560,01362,8001E6560,3140.76,US Dollar,3140.76,US Dollar,Reinvestment,0
2022/09/01 00:06,03296,8001E7680,03296,8001E7680,1986.10,US Dollar,1986.10,US Dollar,Reinvestment,0
2022/09/01 00:19,001,800153380,001,800153380,4050.75,US Dollar,4050.75,US Dollar,Reinvestment,0
2022/09/01 00:13,00220,8001533D0,00220,8001533D0,1150.30,US Dollar,1150.30,US Dollar,Reinvestment,0
2022/09/01 00:06,03374,800153420,001,8001F5570,2625.21,US Dollar,2625.21,US Dollar,ACH,0
2022/09/01 00:24,001,8001EFB10,001,8001EFB10,28075.61,US Dollar,28075.61,US Dollar,Reinvestment,0
2022/09/01 00:01,012,8001F1280,012,8001F1280,9797.59,US Dollar,9797.59,US Dollar,Reinvestment,0
2022/09/01 00:25,001,8001E1DE0,012,8001F2380,562462.00,US Dollar,562462.00,US Dollar,Cheque,0
2022/09/01 00:09,010,8001F4820,010,8001F4820,24914.54,US Dollar,24914.54,US Dollar,Reinvestment,0
2022/09/01 00:28,03331,8001F48C0,03331,8001F48C0,1311.52,US Dollar,1311.52,US Dollar,Reinvestment,0
2022/09/01 00:21,010,8001F4CB0,010,8001F4CB0,4186.59,US Dollar,4186.59,US Dollar,Reinvestment,0
2022/09/01 00:07,01292,8001F57A0,01292,8001F57A0,10432.32,US Dollar,10432.32,US Dollar,Reinvestment,0
2022/09/01 00:17,03274,8001F5C20,03274,8001F5C20,5714.03,US Dollar,5714.03,US Dollar,Reinvestment,0
2022/09/01 00:06,03370,800216840,03370,800216840,35.29,US Dollar,35.29,US Dollar,Reinvestment,0
2022/09/01 00:19,010,800216BB0,010,800216BB0,83.30,US Dollar,83.30,US Dollar,Reinvestment,0
2022/09/01 00:02,03420,800217430,03420,800217430,6232.27,US Dollar,6232.27,US Dollar,Reinvestment,0
2022/09/01 00:05,01292,800217780,01292,800217780,12444.47,US Dollar,12444.47,US Dollar,Reinvestment,0
2022/09/01 00:23,00220,8002177D0,00220,8002177D0,83342.60,US Dollar,83342.60,US Dollar,Reinvestment,0
2022/09/01 00:26,012,80021B080,012,80021B080,2886.11,US Dollar,2886.11,US Dollar,Reinvestment,0
2022/09/01 00:24,010,8001E1CF0,010,80021BC80,1670291.00,US Dollar,1670291.00,US Dollar,Cheque,0
2022/09/01 00:14,01292,80021D1C0,01292,80021D1C0,61068.72,US Dollar,61068.72,US Dollar,Reinvestment,0
2022/09/01 00:24,001,800222230,001,800222230,19453.70,US Dollar,19453.70,US Dollar,Reinvestment,0
2022/09/01 00:00,03432,800222280,03432,800222280,2115.85,US Dollar,2115.85,US Dollar,Reinvestment,0
2022/09/01 00:13,03433,800222790,03433,800222790,6308.99,US Dollar,6308.99,US Dollar,Reinvestment,0
2022/09/01 00:05,001,800223230,001,800223230,7221.10,US Dollar,7221.10,US Dollar,Reinvestment,0
2022/09/01 00:03,01420,800225050,01420,800225050,63556.17,US Dollar,63556.17,US Dollar,Reinvestment,0
2022/09/01 00:06,001,8001D0B60,022205,80A343EB0,14.51,US Dollar,14.51,US Dollar,Credit Card,0
2022/09/01 00:13,01292,8001D0C50,01292,8001D0C50,20.27,US Dollar,20.27,US Dollar,Reinvestment,0
2022/09/01 00:03,01362,8001D3A10,01362,8001D3A10,11.34,US Dollar,11.34,US Dollar,Reinvestment,0
2022/09/01 00:25,01292,8001E1C50,019474,80EFEF8B0,47.77,US Dollar,47.77,US Dollar,Credit Card,0
2022/09/01 00:07,010,8001E7410,010,8001E7410,18.91,US Dollar,18.91,US Dollar,Reinvestment,0
2022/09/01 00:19,00220,8001EFA70,022205,80A343EB0,57.49,US Dollar,57.49,US Dollar,Credit Card,0
2022/09/01 00:16,012,8001F2380,016031,8121E3300,77.93,US Dollar,77.93,US Dollar,Credit Card,0
2022/09/01 00:01,010,8001F25A0,010,8001F25A0,14.82,US Dollar,14.82,US Dollar,Reinvestment,0
2022/09/01 00:08,001,8001F5570,001,8001F5570,6.90,US Dollar,6.90,US Dollar,Reinvestment,0
2022/09/01 00:00,012,80021B080,012,80021B080,23.62,US Dollar,23.62,US Dollar,Reinvestment,0
2022/09/01 00:06,010,80021BC80,0123997,80D38CD10,194.90,US Dollar,194.90,US Dollar,Credit Card,0
2022/09/01 00:28,00220,800222140,00220,800222140,18.12,US Dollar,18.12,US Dollar,Reinvestment,0
2022/09/01 00:23,01420,8002258B0,01420,8002258B0,23.95,US Dollar,23.95,US Dollar,Reinvestment,0
2022/09/01 00:23,01292,8001CCCD0,01292,8001CCCD0,87958.82,US Dollar,87958.82,US Dollar,Reinvestment,0
2022/09/01 00:22,001,8001CD660,001,8001CD660,112145.67,US Dollar,112145.67,US Dollar,Reinvestment,0
2022/09/01 00:06,01292,8001CCCD0,01292,8001CCCD0,9.36,US Dollar,9.36,US Dollar,Reinvestment,0
2022/09/01 00:20,010,80019E220,010,80022A8E0,52227.90,US Dollar,52227.90,US Dollar,Cheque,0
2022/09/01 00:26,010,80019E220,010,80022A8E0,12264.37,US Dollar,12264.37,US Dollar,ACH,0
2022/09/01 00:00,010,80022B180,010,80022B180,350954.69,US Dollar,350954.69,US Dollar,Reinvestment,0
2022/09/01 00:17,012,80022B750,012,80022B750,18.59,US Dollar,18.59,US Dollar,Reinvestment,0
2022/09/01 00:05,010,80022BBB0,010,80022BBB0,4.83,US Dollar,4.83,US Dollar,Reinvestment,0
2022/09/01 00:10,010,80022C150,010,80022C150,224810.39,US Dollar,224810.39,US Dollar,Reinvestment,0
2022/09/01 00:24,010,80022C9C0,010,80022C9C0,200.05,US Dollar,200.05,US Dollar,Reinvestment,0
2022/09/01 00:00,010,80022C9C0,010,80022C9C0,3.37,US Dollar,3.37,US Dollar,Reinvestment,0
2022/09/01 00:13,010,80024C8C0,010,80024C8C0,192339.42,US Dollar,192339.42,US Dollar,Reinvestment,0
2022/09/01 00:05,010,80024C8C0,010,80024C8C0,11.95,US Dollar,11.95,US Dollar,Reinvestment,0
2022/09/01 00:22,010,80024D950,010,80024D950,18.33,US Dollar,18.33,US Dollar,Reinvestment,0
2022/09/01 00:18,012,80024EBB0,012,80024EBB0,366496.76,US Dollar,366496.76,US Dollar,Reinvestment,0
2022/09/01 00:00,012,80024EBB0,012,80024EBB0,18.27,US Dollar,18.27,US Dollar,Reinvestment,0
2022/09/01 00:20,01362,80024FAA0,01362,80024FAA0,640553.45,US Dollar,640553.45,US Dollar,Reinvestment,0
2022/09/01 00:13,012,800135E30,01362,80024FAA0,12973.35,US Dollar,12973.35,US Dollar,Cheque,0
2022/09/01 00:06,012,800135E30,01362,80024FAA0,1096.59,US Dollar,1096.59,US Dollar,Credit Card,0
2022/09/01 00:20,00220,800250820,00220,800250820,222984.76,US Dollar,222984.76,US Dollar,Reinvestment,0
2022/09/01 00:09,010,8001C7260,010,800250DA0,3790.42,US Dollar,3790.42,US Dollar,Credit Card,0
2022/09/01 00:05,010,8001C7260,010,800250DA0,20474.47,US Dollar,20474.47,US Dollar,Cash,0
2022/09/01 00:27,01362,800251DA0,01362,800251DA0,305187.69,US Dollar,305187.69,US Dollar,Reinvestment,0
2022/09/01 00:29,01420,800251BB0,01420,800251BB0,324355.87,US Dollar,324355.87,US Dollar,Reinvestment,0
2022/09/01 00:11,03469,800252040,01420,800251BB0,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:02,03470,800252210,03470,800252210,93.09,US Dollar,93.09,US Dollar,Reinvestment,0
2022/09/01 00:23,01362,800252EE0,01362,800252EE0,1264.63,US Dollar,1264.63,US Dollar,Reinvestment,0
2022/09/01 00:26,001,800252F30,001,800252F30,10.80,US Dollar,10.80,US Dollar,Reinvestment,0
2022/09/01 00:13,001,800253C40,001,800253C40,81781.47,US Dollar,81781.47,US Dollar,Reinvestment,0
2022/09/01 00:04,010,8001CF7B0,001,800253C40,191283.31,US Dollar,191283.31,US Dollar,Cheque,0
2022/09/01 00:27,010,800251320,010,800251320,410932.57,US Dollar,410932.57,US Dollar,Reinvestment,0
2022/09/01 00:29,03206,800254580,01420,800251370,13792.71,US Dollar,13792.71,US Dollar,ACH,0
2022/09/01 00:16,00220,8002545D0,00220,8002545D0,8498.25,US Dollar,8498.25,US Dollar,Reinvestment,0
2022/09/01 00:20,03472,800254670,03472,800254670,14650.20,US Dollar,14650.20,US Dollar,Reinvestment,0
2022/09/01 00:13,001,8002552F0,001,8002552F0,139782.90,US Dollar,139782.90,US Dollar,Reinvestment,0
2022/09/01 00:12,001,800255870,001,800255870,10.28,US Dollar,10.28,US Dollar,Reinvestment,0
2022/09/01 00:09,001,800256410,001,800256410,2349759.64,US Dollar,2349759.64,US Dollar,Reinvestment,0
2022/09/01 00:07,010,80018DBD0,001,800256410,36263.22,US Dollar,36263.22,US Dollar,Cheque,0
2022/09/01 00:02,010,80018DBD0,001,800256410,24082.61,US Dollar,24082.61,US Dollar,Credit Card,0
2022/09/01 00:14,010,80018DBD0,001,800256410,409.45,US Dollar,409.45,US Dollar,Cash,0
2022/09/01 00:20,001,80005E740,01362,800256180,83065.84,US Dollar,83065.84,US Dollar,Cheque,0
2022/09/01 00:00,001,80005E740,01362,800256180,3698.20,US Dollar,3698.20,US Dollar,Credit Card,0
2022/09/01 00:02,001,80005E740,01362,800256180,23290.53,US Dollar,23290.53,US Dollar,Cash,0
2022/09/01 00:12,001,80005E740,01362,800256180,24486.26,US Dollar,24486.26,US Dollar,ACH,0
2022/09/01 00:11,001,80005E740,01362,800256180,19119.46,US Dollar,19119.46,US Dollar,Wire,0
2022/09/01 00:17,01292,800257E40,01292,800257E40,11.80,US Dollar,11.80,US Dollar,Reinvestment,0
2022/09/01 00:12,001,8002584D0,001,8002584D0,4.26,US Dollar,4.26,US Dollar,Reinvestment,0
2022/09/01 00:25,01362,8002589A0,01362,8002589A0,2999211.33,US Dollar,2999211.33,US Dollar,Reinvestment,0
2022/09/01 00:29,070,100428660,01362,8002589A0,26348.38,US Dollar,26348.38,US Dollar,Cheque,0
2022/09/01 00:29,070,100428660,01362,8002589A0,26136.82,US Dollar,26136.82,US Dollar,Credit Card,0
2022/09/01 00:07,070,100428660,01362,8002589A0,1678.60,US Dollar,1678.60,US Dollar,Cash,0
2022/09/01 00:25,01362,8002589A0,01362,8002589A0,23.97,US Dollar,23.97,US Dollar,Reinvestment,0
2022/09/01 00:02,00220,800259710,00220,800259710,3939.47,US Dollar,3939.47,US Dollar,Reinvestment,0
2022/09/01 00:23,00220,800259710,00220,800259710,16.51,US Dollar,16.51,US Dollar,Reinvestment,0
2022/09/01 00:15,001,800259980,001,800259980,248.72,US Dollar,248.72,US Dollar,Reinvestment,0
2022/09/01 00:05,010,800258E60,010,800258E60,7.48,US Dollar,7.48,US Dollar,Reinvestment,0
2022/09/01 00:21,01292,80025ABD0,01292,80025ABD0,5.42,US Dollar,5.42,US Dollar,Reinvestment,0
2022/09/01 00:29,070,100428660,01362,80025B860,24662.06,US Dollar,24662.06,US Dollar,Cheque,0
2022/09/01 00:27,070,100428660,01362,80025B860,3686.36,US Dollar,3686.36,US Dollar,Cash,0
2022/09/01 00:25,01362,80025B860,01362,80025B860,10.56,US Dollar,10.56,US Dollar,Reinvestment,0
2022/09/01 00:12,012,80025BBB0,012,80025BBB0,433824.59,US Dollar,433824.59,US Dollar,Reinvestment,0
2022/09/01 00:16,070,100428660,012,80025BBB0,337718.52,US Dollar,337718.52,US Dollar,Cheque,0
2022/09/01 00:17,070,100428660,012,80025BBB0,9272.86,US Dollar,9272.86,US Dollar,Credit Card,0
2022/09/01 00:09,01292,800213AD0,00220,80025CF70,883.54,US Dollar,883.54,US Dollar,Cheque,0
2022/09/01 00:11,01292,800213AD0,00220,80025CF70,7612.85,US Dollar,7612.85,US Dollar,Credit Card,0
2022/09/01 00:12,01420,80025CD30,01420,80025CD30,14956.62,US Dollar,14956.62,US Dollar,Reinvestment,0
2022/09/01 00:26,012,80025D320,012,80025D320,862.52,US Dollar,862.52,US Dollar,Reinvestment,0
2022/09/01 00:01,012,80022A3F0,012,80025CBF0,36804.93,US Dollar,36804.93,US Dollar,Cheque,0
2022/09/01 00:05,012,80022A3F0,012,80025CBF0,30659.92,US Dollar,30659.92,US Dollar,Cash,0
2022/09/01 00:00,01292,80025C6D0,01292,80025C6D0,22.66,US Dollar,22.66,US Dollar,Reinvestment,0
2022/09/01 00:15,01292,80025D230,01292,80025D230,14.86,US Dollar,14.86,US Dollar,Reinvestment,0
2022/09/01 00:05,01420,80025D780,01420,80025D780,6.58,US Dollar,6.58,US Dollar,Reinvestment,0
2022/09/01 00:09,01467,80025F840,01467,80025F840,112295.75,US Dollar,112295.75,US Dollar,Reinvestment,0
2022/09/01 00:22,01362,80025B690,01362,80025B690,490269.37,US Dollar,490269.37,US Dollar,Reinvestment,0
2022/09/01 00:06,00220,800257BA0,00220,800257BA0,2850759.23,US Dollar,2850759.23,US Dollar,Reinvestment,0
2022/09/01 00:08,03264,800258100,03264,800258100,5401.46,US Dollar,5401.46,US Dollar,Reinvestment,0
2022/09/01 00:20,010,80025B410,010,80025B410,3324.02,US Dollar,3324.02,US Dollar,Reinvestment,0
2022/09/01 00:27,00220,80025FDF0,016586,80BD22DC0,195.97,US Dollar,195.97,US Dollar,Credit Card,0
2022/09/01 00:18,012,800261100,012,800261100,818178.02,US Dollar,818178.02,US Dollar,Reinvestment,0
2022/09/01 00:03,03399,800261D70,01362,800261150,6937.66,US Dollar,6937.66,US Dollar,ACH,0
2022/09/01 00:25,001,800262700,001,800262700,9.91,US Dollar,9.91,US Dollar,Reinvestment,0
2022/09/01 00:25,01362,800262A10,01362,800262A10,9.80,US Dollar,9.80,US Dollar,Reinvestment,0
2022/09/01 00:24,00220,800263410,00220,800263410,162408.92,US Dollar,162408.92,US Dollar,Reinvestment,0
2022/09/01 00:00,00220,800263410,00220,800263410,24.87,US Dollar,24.87,US Dollar,Reinvestment,0
2022/09/01 00:26,010,800263960,010,800263960,21.14,US Dollar,21.14,US Dollar,Reinvestment,0
2022/09/01 00:14,070,100428660,001,8002640E0,9789.22,US Dollar,9789.22,US Dollar,Cheque,0
2022/09/01 00:14,070,100428660,001,8002640E0,627.28,US Dollar,627.28,US Dollar,Credit Card,0
2022/09/01 00:09,010,800263CC0,010,800263CC0,2290187.72,US Dollar,2290187.72,US Dollar,Reinvestment,0
2022/09/01 00:29,01467,800264DC0,01467,800264DC0,109145.06,US Dollar,109145.06,US Dollar,Reinvestment,0
2022/09/01 00:22,01467,800264DC0,01467,800264DC0,23.21,US Dollar,23.21,US Dollar,Reinvestment,0
2022/09/01 00:05,01362,800266160,01362,800266160,7.80,US Dollar,7.80,US Dollar,Reinvestment,0
2022/09/01 00:12,03433,800265F20,03433,800265F20,5177.24,US Dollar,5177.24,US Dollar,Reinvestment,0
2022/09/01 00:06,01362,8002663A0,01362,8002663A0,30.61,US Dollar,30.61,US Dollar,Reinvestment,0
2022/09/01 00:07,001,800266C90,001,800266C90,287571.21,US Dollar,287571.21,US Dollar,Reinvestment,0
2022/09/01 00:01,001,800266C90,001,800266C90,5.42,US Dollar,5.42,US Dollar,Reinvestment,0
2022/09/01 00:17,010,8002670F0,010,8002670F0,5.88,US Dollar,5.88,US Dollar,Reinvestment,0
2022/09/01 00:05,010,800267550,010,800267550,17.61,US Dollar,17.61,US Dollar,Reinvestment,0
2022/09/01 00:02,010,800268660,010,800268660,13187.85,US Dollar,13187.85,US Dollar,Reinvestment,0
2022/09/01 00:27,012,800268C40,012,800268C40,13.59,US Dollar,13.59,US Dollar,Reinvestment,0
2022/09/01 00:11,001,8002696B0,001,8002696B0,341050.49,US Dollar,341050.49,US Dollar,Reinvestment,0
2022/09/01 00:05,001,80026AC00,001,80026AC00,9.74,US Dollar,9.74,US Dollar,Reinvestment,0
2022/09/01 00:02,00220,80026B6A0,00220,80026B6A0,675192.17,US Dollar,675192.17,US Dollar,Reinvestment,0
2022/09/01 00:11,001,80026BBD0,001,80026BBD0,15220.46,US Dollar,15220.46,US Dollar,Reinvestment,0
2022/09/01 00:21,001,80026BBD0,001,80026BBD0,5.89,US Dollar,5.89,US Dollar,Reinvestment,0
2022/09/01 00:29,001,80026CDF0,001,80026CDF0,56558.87,US Dollar,56558.87,US Dollar,Reinvestment,0
2022/09/01 00:14,01467,80026CE40,01467,80026CE40,776.31,US Dollar,776.31,US Dollar,Reinvestment,0
2022/09/01 00:06,01467,80026CE40,01467,80026CE40,13.34,US Dollar,13.34,US Dollar,Reinvestment,0
2022/09/01 00:22,01420,80026D530,01420,80026D530,17907.41,US Dollar,17907.41,US Dollar,Reinvestment,0
2022/09/01 00:06,01420,80026D530,01420,80026D530,13.78,US Dollar,13.78,US Dollar,Reinvestment,0
2022/09/01 00:14,010,800268440,001,800268220,2024429.00,US Dollar,2024429.00,US Dollar,Cheque,0
2022/09/01 00:11,010,800268440,010,800268440,2014.21,US Dollar,2014.21,US Dollar,Reinvestment,0
2022/09/01 00:25,00220,800269450,00220,800269450,811.72,US Dollar,811.72,US Dollar,Reinvestment,0
2022/09/01 00:13,00220,8002694A0,00220,8002694A0,8770.84,US Dollar,8770.84,US Dollar,Reinvestment,0
2022/09/01 00:23,001,80026DA60,001,80026DA60,1379.64,US Dollar,1379.64,US Dollar,Reinvestment,0
2022/09/01 00:21,010,80026FCE0,010,80026FCE0,5265.98,US Dollar,5265.98,US Dollar,Reinvestment,0
2022/09/01 00:01,00220,8002680E0,0221731,80D4011A0,6.81,US Dollar,6.81,US Dollar,Credit Card,0
2022/09/01 00:08,001,800268220,017729,802EAF7D0,34.68,US Dollar,34.68,US Dollar,Credit Card,0
2022/09/01 00:21,03232,8001AC390,001,800255680,23.49,US Dollar,23.49,US Dollar,ACH,0
2022/09/01 00:05,00220,8001C6100,00220,8001C6100,35627.13,US Dollar,35627.13,US Dollar,Reinvestment,0
2022/09/01 00:14,010,8001C6730,010,8001C6730,12287.02,US Dollar,12287.02,US Dollar,Reinvestment,0
2022/09/01 00:23,001,8001CC140,001,8001CC140,411.47,US Dollar,411.47,US Dollar,Reinvestment,0
2022/09/01 00:16,03211,80022AF40,03211,80022AF40,2105.71,US Dollar,2105.71,US Dollar,Reinvestment,0
2022/09/01 00:10,01362,80022BEC0,01362,80022BEC0,461.89,US Dollar,461.89,US Dollar,Reinvestment,0
2022/09/01 00:18,01362,80024DB40,01362,80024DB40,2027.04,US Dollar,2027.04,US Dollar,Reinvestment,0
2022/09/01 00:04,00220,80024DB90,00220,80024DB90,114762.26,US Dollar,114762.26,US Dollar,Reinvestment,0
2022/09/01 00:06,001,80024E5B0,001,80024E5B0,42077.35,US Dollar,42077.35,US Dollar,Reinvestment,0
2022/09/01 00:21,00220,800250630,00220,800250630,83129.31,US Dollar,83129.31,US Dollar,Reinvestment,0
2022/09/01 00:29,03365,800250B60,03365,800250B60,11890.13,US Dollar,11890.13,US Dollar,Reinvestment,0
2022/09/01 00:21,01292,8002555E0,01292,8002555E0,29399.31,US Dollar,29399.31,US Dollar,Reinvestment,0
2022/09/01 00:17,001,800263180,001,800263180,25360.70,US Dollar,25360.70,US Dollar,Reinvestment,0
2022/09/01 00:10,03209,8002631D0,03209,8002631D0,1920.23,US Dollar,1920.23,US Dollar,Reinvestment,0
2022/09/01 00:23,00220,8001C9B30,010,800263220,617489.00,US Dollar,617489.00,US Dollar,Cheque,0
2022/09/01 00:12,01292,800263680,01292,800263680,6542.03,US Dollar,6542.03,US Dollar,Reinvestment,0
2022/09/01 00:29,01362,800263720,01362,800263720,3751.62,US Dollar,3751.62,US Dollar,Reinvestment,0
2022/09/01 00:02,01362,800265450,01362,800265450,61102.57,US Dollar,61102.57,US Dollar,Reinvestment,0
2022/09/01 00:26,03431,800267810,03431,800267810,2284.40,US Dollar,2284.40,US Dollar,Reinvestment,0
2022/09/01 00:04,012,8001A5230,012,8001A5230,3.81,US Dollar,3.81,US Dollar,Reinvestment,0
2022/09/01 00:21,01292,8001AC2A0,011296,803D25610,1177.90,US Dollar,1177.90,US Dollar,Credit Card,0
2022/09/01 00:10,00220,8001C6FD0,00220,8001C6FD0,12.45,US Dollar,12.45,US Dollar,Reinvestment,0
2022/09/01 00:13,001,8001C95B0,00908,8005F6EA0,9.13,US Dollar,9.13,US Dollar,Credit Card,0
2022/09/01 00:14,00220,8001CB040,00220,8001CB040,16.22,US Dollar,16.22,US Dollar,Reinvestment,0
2022/09/01 00:14,01362,8001CC190,01362,8001CC190,8.25,US Dollar,8.25,US Dollar,Reinvestment,0
2022/09/01 00:12,00220,80022CCD0,00220,80022CCD0,12.23,US Dollar,12.23,US Dollar,Reinvestment,0
2022/09/01 00:20,00220,80024DB90,00220,80024DB90,20.49,US Dollar,20.49,US Dollar,Reinvestment,0
2022/09/01 00:10,001,80024F4A0,00908,8005F6EA0,104.28,US Dollar,104.28,US Dollar,Credit Card,0
2022/09/01 00:11,01362,80024F540,01362,80024F540,16.37,US Dollar,16.37,US Dollar,Reinvestment,0
2022/09/01 00:24,00220,80024F5E0,00220,80024F5E0,15.69,US Dollar,15.69,US Dollar,Reinvestment,0
2022/09/01 00:09,00220,800251030,00220,800251030,13.05,US Dollar,13.05,US Dollar,Reinvestment,0
2022/09/01 00:08,010,800254D60,012,800EEECD0,6.59,US Dollar,6.59,US Dollar,Credit Card,0
2022/09/01 00:23,012,800257810,012,800257810,11.84,US Dollar,11.84,US Dollar,Reinvestment,0
2022/09/01 00:23,001,800263050,004866,805209300,82.72,US Dollar,82.72,US Dollar,Credit Card,0
